Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4
1424062_at	Ube2d1			"ubiquitin-conjugating enzyme E2D 1, UBC4/5 homolog (yeast)"	67.9741388	48.58836775	63.95669298	54.07297912	73.17908009	61.6611146	64.52197748	61.41119144	25.09649636	37.01301972	51.36156253	36.63910862
1424083_at	Rod1			ROD1 regulator of differentiation 1 (S. pombe)	54.07297912	57.70346061	40.63712867	42.17854724	53.81737058	57.5084929	49.25063133	49.92192162	81.16430245	71.36904502	72.93182361	63.78375767
1424084_at	Rod1			ROD1 regulator of differentiation 1 (S. pombe)	51.08418048	41.78072509	54.47710469	35.44378911	54.92141441	54.80999842	42.95650425	62.79841537	103.4208182	77.7232023	89.4135687	78.5163866
1424117_at	BC056474			cDNA sequence BC056474	24.57535965	37.18881505	34.31068296	29.04769059	43.86742521	34.89624745	43.04382483	38.547214	51.29207614	82.38203238	86.55509709	56.35244298
1424118_a_at	Spc25			"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)"	88.3307435	157.139105	164.6525734	96.19504149	214.5421327	201.9988298	203.9221954	115.7198211	74.52882259	84.41421529	92.74234174	105.1146769
1424143_a_at	Cdt1			chromatin licensing and DNA replication factor 1	33.39414885	7.619453367	14.43563334	27.92936636	53.59923947	89.11145935	38.6517261	42.32154272	57.00465435	91.00112654	55.78316216	49.78693554
1424175_at	Tef			thyrotroph embryonic factor	531.061221	485.0114513	496.3032614	496.3032614	675.7709977	1368.110222	1214.455363	1022.614644	1694.40437	2081.542789	1528.737514	3000.071668
1424215_at	Fundc1			FUN14 domain containing 1	160.0374377	171.9423656	173.34471	185.8617309	185.6102809	142.2558084	125.0877651	137.2427318	64	103.2110141	103.6310487	101.5478317
1424273_at	Cyp2c70			"cytochrome P450, family 2, subfamily c, polypeptide 70"	37620.17006	31806.43925	31293.89794	27073.79261	33758.6303	30170.67556	24860.41053	24759.64707	21189.96743	18557.14951	22612.67034	17063.11884
1424277_at	Haus7 /// LOC100044098			"HAUS augmin-like complex, subunit 7 /// similar to UCH37-interacting protein 1"	71.41737117	79.69438913	82.49363695	89.71670234	214.3969579	196.0712741	161.7801311	209.6609054	95.22326477	102.5841523	103.4908475	92.42898518
1424314_at	Prpf3			PRP3 pre-mRNA processing factor 3 homolog (yeast)	71.46573009	68.9472868	78.1452316	79.15675825	57.5084929	57.62539434	74.68032236	54.47710469	21.63877427	52.37975839	53.89027804	54.44024155
1424318_at	1110067D22Rik			RIKEN cDNA 1110067D22 gene	1251.170338	1487.900668	1620.372039	1865.35484	1271.6624	1301.268654	917.6478906	971.3370119	310.2621182	333.3420188	585.4326407	283.3584421
1424339_at	Oasl1			2'-5' oligoadenylate synthetase-like 1	71.80516043	65.40141751	73.67611072	107.3437028	93.62540343	113.1635574	108.3657938	86.26264591	49.55158756	57.4306904	37.90038569	48.09752074
1424344_s_at	Eif1a			eukaryotic translation initiation factor 1A	637.555113	628.9820345	797.1303646	720.1669088	544.1613292	528.9087381	623.8936217	610.5248679	273.5580357	530.3427551	472.0554417	400.7293518
1424358_at	Ube2e2			"ubiquitin-conjugating enzyme E2E 2 (UBC4/5 homolog, yeast)"	628.9820345	527.4785985	621.364873	623.8936217	907.7629996	1046.42268	885.9095659	951.8109555	617.1730478	606.4061711	765.4042624	762.3019466
1424383_at	Tmem51			transmembrane protein 51	94.26130502	84.47137471	57.97752631	78.5163866	150.3750988	157.6718444	174.0501654	165.995463	143.3189867	131.7804171	111.7174654	91.00112654
1424395_at	Asrgl1			asparaginase like 1	14.69691457	16.18518065	14.44540816	13.71177798	22.85833534	37.11337219	21.16077136	20.15418883	14.04051003	14.806755	15.56732568	14.77171702
1424416_at	Nkiras2			NFKB inhibitor interacting Ras-like protein 2	128	149.1585766	103.4908475	117.7744523	308.1690412	253.9289811	242.5057256	188.52261	118.413956	151.1916207	147.951896	112.4762479
1424425_a_at	Mtap			methylthioadenosine phosphorylase	684.0551108	608.8740429	617.1730478	555.3246015	568.2534095	649.7540901	627.2813023	630.6873778	323.1225217	428.7939157	490.9570892	423.0280081
1424426_at	Mtap			methylthioadenosine phosphorylase	92.99379173	73.12956184	87.4384131	64.82842814	69.18103478	88.93068388	81.77090061	82.5494959	45.28547745	44.07577594	54.40340332	45.65482119
1424436_at	Gart			phosphoribosylglycinamide formyltransferase	203.3708012	237.6308157	231.1265305	176.3031038	154.293262	179.4334047	146.5564345	150.9870755	121.5816127	119.2989471	131.4240902	126.9644906
1424455_at	Gprasp1			G protein-coupled receptor associated sorting protein 1	104.8304527	90.14281666	93.49873883	82.77331029	98.16844786	108.0727788	72.53794972	99.91145053	79.10319508	61.6611146	71.95112368	58.84737878
1424474_a_at	Camkk2			"calcium/calmodulin-dependent protein kinase kinase 2, beta"	367.4704358	331.0932411	214.5421327	207.6834131	235.3895151	233.011575	156.7142096	183.2384082	105.5424587	177.6207414	117.4559968	112.8575695
1424477_at	Tmem184a			transmembrane protein 184a	12.35440071	16.28408357	13.36810121	16.31718533	32.54612916	26.56482517	24.75902869	20.73539231	16.37250453	19.61581419	22.70412942	25.19863076
1424495_a_at	Cklf			chemokine-like factor	16.71969428	15.59897043	18.15905458	18.15905458	42.84035227	18.65744707	19.44395776	17.47176104	18.2329559	13.56866644	14.49438158	12.43831152
1424510_at	Nudt6			nudix (nucleoside diphosphate linked moiety X)-type motif 6	84.18596398	112.4762479	80.18137834	109.6942239	127.8268305	153.8760616	93.87924765	89.17179943	77.094428	62.20610951	87.91319504	78.5163866
1424539_at	Ubl4			ubiquitin-like 4	345.7519913	352.3676085	331.990926	344.3505987	319.6418502	349.0441266	327.9704161	237.4700175	217.9084188	258.7876572	309.4231868	260.1928486
1424567_at	Tspan2			tetraspanin 2	15.79019443	27.12814978	17.06269274	28.63770052	14.28013289	11.1238627	15.79553955	17.14373292	18.87338444	23.6132291	17.48359171	75.80077139
1424570_at	Ddx46			DEAD (Asp-Glu-Ala-Asp) box polypeptide 46	33.19132631	38.83530456	38.59943468	33.75778729	36.44123631	40.80250829	40.52724815	24.70880143	64.7845605	60.46250094	78.99617738	41.16314335
1424607_a_at	Cwc22 /// Gm14702 /// Gm2100 /// Gm2870 /// Gm2968 /// Gm3322 /// Gm3697 /// Gm4354 /// LOC100047648 /// LOC100048186			CWC22 spliceosome-associated protein homolog (S. cerevisiae) /// predicted gene 14702 /// predicted gene 2100 /// predicted gene 2870 /// predicted gene 2968 /// predicted gene 3322 /// predicted gene 3697 /// predicted gene 4354 /// hypothetical protein LOC100047648 /// hypothetical protein LOC100048186	2754.804799	2769.763117	3205.834826	2519.336525	2865.110369	3361.393557	3210.177823	3008.205687	5457.643713	3082.411482	6081.925799	5494.711922
1424608_a_at	Bzw2 /// Gm14702 /// Gm2100 /// Gm2173 /// Gm2968 /// Gm3181 /// Gm3322 /// Gm3697 /// Gm4031 /// Gm4320 /// Gm4354 /// Gm5589 /// LOC100048186			basic leucine zipper and W2 domains 2 /// predicted gene 14702 /// predicted gene 2100 /// predicted gene 2173 /// predicted gene 2968 /// predicted gene 3181 /// predicted gene 3322 /// predicted gene 3697 /// predicted gene 4031 /// predicted gene 4320 /// predicted gene 4354 /// predicted gene 5589 /// hypothetical protein LOC100048186	159.9291448	228.9465775	179.311987	188.0128555	194.353471	160.5800033	183.6108894	173.4620871	228.4821262	242.834253	356.6871977	308.5865239
1424616_s_at	Pgap2			post-GPI attachment to proteins 2	856.427612	717.2479478	850.6500166	749.0032274	866.9263507	814.5852466	722.1194794	703.7817898	1169.281233	1183.615172	1103.156593	1420.965931
1424626_at	2010003K11Rik			RIKEN cDNA 2010003K11 gene	44.91912167	43.16052848	39.685687	49.68593555	221.0280927	258.4375467	90.50966799	93.11977227	27.36792334	47.90257318	61.70286721	58.29233854
1424638_at	Cdkn1a			cyclin-dependent kinase inhibitor 1A (P21)	46.02717726	49.61871609	142.3521343	106.6195453	53.02186917	49.71957944	25.90776216	38.78276478	20.15418883	49.82064779	49.11746038	28.48304042
1424654_at	Acp2			"acid phosphatase 2, lysosomal"	617.1730478	510.6155807	494.9612852	507.8579622	300.7501976	427.6344811	371.4719265	428.7939157	308.1690412	341.5648307	395.3408228	351.4148263
1424658_at	Taok1			TAO kinase 1	189.5462692	133.4862077	142.1595479	113.3935927	104.546997	167.0098129	126.8785772	112.2480736	244.4835776	244.8147844	301.974151	219.0916399
1424666_at	Gpatch8			G patch domain containing 8	71.12790421	70.98361103	68.62136591	73.08007705	74.78149328	72.43981406	61.99592835	60.58540719	55.5194694	60.66748345	59.81119968	55.40684017
1424671_at	Plekhf1			"pleckstrin homology domain containing, family F (with FYVE domain) member 1"	128.2601943	102.0992264	143.1250923	139.6795071	146.8543498	137.6148346	146.5564345	133.1252685	182.6192848	185.7359633	220.1322277	368.9659185
1424683_at	Fam134b			"family with sequence similarity 134, member B"	4607.99003	2526.167139	2251.574892	3843.495143	5052.334278	3932.977589	4583.104227	4341.519595	6385.682023	5465.03731	6334.022382	6198.297344
1424687_at	Heatr6			HEAT repeat containing 6	22.30804511	23.43805991	43.36552177	31.54833994	16.81048057	18.78416802	26.4392505	16.77637808	71.46573009	66.74310386	73.47689465	72.09738359
1424697_at	Dtwd1			DTW domain containing 1	508.5459675	395.3408228	375.0089585	388.9701472	310.2621182	321.3774738	451.430278	391.0822167	162.4385225	248.1516307	325.7578761	263.026163
1424723_s_at	Cstf3			"cleavage stimulation factor, 3' pre-RNA, subunit 3"	517.5753145	534.6681766	679.4403674	648.8750461	531.7806602	663.981852	695.2587808	721.1425333	400.7293518	399.6458021	374.5016137	312.7925844
1424735_at	Slc25a25			"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25"	370.4674873	234.5941842	426.4781814	165.0989918	297.9135638	303.6138408	354.2809298	377.0452201	98.36800157	104.4055568	139.6795071	81.43946902
1424744_at	Sds			serine dehydratase	2279.176411	1346.063962	1366.259328	1631.377563	2967.754936	2001.404248	2543.324799	1545.384374	2815.127169	3271.601353	3606.556351	3425.710448
1424768_at	Cald1			caldesmon 1	4371.007081	4341.519595	4123.819952	4157.453407	3538.844121	4073.879239	4312.231006	4073.879239	6786.799277	6695.538518	6851.420896	4857.821453
1424778_at	Reep3			receptor accessory protein 3	720.1669088	858.7496228	881.1251435	876.3665597	634.9709919	717.2479478	906.5348987	831.2961674	1030.954988	999.3482835	1226.019007	868.1007931
1424788_at	Kri1			KRI1 homolog (S. cerevisiae)	34.4736434	44.10562099	33.62096114	31.97834649	37.72122669	33.89517027	40.7473071	27.60981613	14.99841644	27.94827818	26.72715507	26.58281302
1424815_at	Gys2			glycogen synthase 2	1326.167124	1574.953752	1747.993833	1471.873021	1249.47765	1543.293649	1919.147657	1549.574336	2717.761479	2386.537234	2144.471236	2550.220452
1424834_s_at	Itpr2			"inositol 1,4,5-triphosphate receptor 2"	111.3399959	138.8311504	115.9550526	107.4163886	119.2182208	116.9007702	99.97910367	97.70439556	70.12397816	64.3039715	102.0992264	74.73089073
1424835_at	Gstm4			"glutathione S-transferase, mu 4"	1349.713512	1052.104652	1172.451476	1227.679915	2717.761479	2803.716962	2908.096403	3665.625666	3258.340998	3375.073324	2807.515223	2310.241779
1424854_at	Hist1h4a /// Hist1h4b /// Hist1h4f /// Hist1h4i /// Hist1h4m			"histone cluster 1, H4a /// histone cluster 1, H4b /// histone cluster 1, H4f /// histone cluster 1, H4i /// histone cluster 1, H4m"	40.63712867	68.06622472	57.08187969	25.54209024	61.28660996	70.69590218	39.28477624	54.77290998	22.71950307	19.5892762	23.96750475	21.74154882
1424908_at	Mtfmt			mitochondrial methionyl-tRNA formyltransferase	258.0879099	232.8539024	263.026163	200.0936051	243.9876075	263.026163	266.6112319	242.5057256	191.999792	196.20404	209.3772579	187.7584953
1424918_at	Tbc1d19			"TBC1 domain family, member 19"	43.4536738	29.90559984	33.68930474	31.84873272	46.46543271	55.7454152	62.50156083	55.48190092	32.61228787	49.58514048	55.36934787	46.93962382
1424969_s_at	Upp2			uridine phosphorylase 2	3086.587297	2285.355885	2419.06594	2595.500194	2257.679531	3012.280974	3616.334717	2648.745929	10284.07916	9129.056195	6916.657868	15415.66366
1424988_at	Mylip			myosin regulatory light chain interacting protein	403.9976596	350.9394017	349.0441266	334.6986102	260.545337	306.9199788	323.9985957	326.1991867	401.2722278	382.1843784	441.1594106	436.4072473
1424994_at	Glyctk			glycerate kinase	111.1141267	195.2765633	148.1523294	177.9818032	152.1155087	176.3031038	201.0439606	220.5797053	84.07206988	95.74031768	126.7927219	77.40817672
1425004_s_at	Mocs1			molybdenum cofactor synthesis 1	38.91424773	27.36792334	25.16453986	39.41796111	32.90053327	39.52483405	40.22660628	39.55159754	39.63199674	45.46977431	84.41421529	52.41522635
1425011_x_at	Stx18			syntaxin 18	541.2225443	659.502526	690.5684557	604.7664828	642.7549476	629.834129	573.6641292	623.8936217	344.8170973	403.4510963	503.067917	463.8202105
1425027_s_at	Sft2d2			SFT2 domain containing 2	85.56478821	87.26103165	101.3418273	91.55720793	131.8696496	104.7595168	146.2591237	122.4073922	78.03950993	63.61128997	80.12712178	85.85487349
1425050_at	Isoc1			isochorismatase domain containing 1	1222.70392	1182.013871	1360.721638	1498.00646	1095.714521	1151.997508	1331.564179	1362.565039	1885.667222	2028.683558	2188.464293	1872.946208
1425059_at	Prmt6			protein arginine N-methyltransferase 6	23.8380664	23.9188832	25.13049508	24.04876037	21.30449483	24.03248725	23.8380664	18.50650986	5.755344728	10.16616133	21.55106858	11.33287037
1425060_s_at	Clip1			CAP-GLY domain containing linker protein 1	106.1873979	78.88930447	81.82627023	125.6818762	64.7845605	82.88544494	85.16031464	64.21697549	211.2278495	179.919898	221.3275239	196.3368957
1425075_at	Gatad2b			GATA zinc finger domain containing 2B	62.88348963	74.62978827	60.21743597	74.02603943	33.78064571	26.4213598	45.07140833	23.09161025	99.17028097	108.5860764	118.9763694	85.27568301
1425079_at	Tm6sf2			transmembrane 6 superfamily member 2	288.7802214	219.6856576	157.5651523	195.5411083	579.910922	566.7168842	438.1832799	512.6936166	352.8449679	299.531205	386.8694842	361.5488745
1425099_a_at	Arntl			aryl hydrocarbon receptor nuclear translocator-like	817.9003381	694.3181741	771.6468216	686.8389879	473.3353138	400.1872102	269.5144379	426.4781814	68.7608572	71.07977394	100.3859854	13.01981207
1425107_a_at	Lifr			leukemia inhibitory factor receptor	7718.273757	6650.369339	8554.690826	4689.805904	2884.570143	3049.207787	3626.139595	2519.336525	2967.754936	3495.987667	3356.845982	3334.20016
1425109_at	Slc44a3			"solute carrier family 44, member 3"	30.25172099	32.94510428	62.12195166	31.54833994	94.58087365	142.4485252	86.26264591	83.16644665	52.20277838	59.12687762	70.26652391	86.73104355
1425114_at	Rbbp6			retinoblastoma binding protein 6	206.561803	273.1879426	163.431137	151.396443	265.1713776	141.487545	145.8636472	182.1254925	115.0948674	97.30838275	129.7446509	115.9550526
1425127_at	Hsd3b2			"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2"	2075.914414	1705.912732	1993.292204	1633.587628	1442.285072	1660.343041	1344.242894	1256.26219	970.0229026	861.0779292	1297.750097	1290.741498
1425148_a_at	LOC100047864 /// Snx6			similar to sorting nexin 6 /// sorting nexin 6	324.4375231	261.9600725	213.8172405	347.6293904	528.9087381	521.0906741	424.1749533	383.2205854	334.6986102	333.7936039	371.4719265	295.1036848
1425167_a_at	Gngt1			"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"	18.07321486	19.56277413	10.71008807	23.48570405	42.66671291	43.24826383	42.12148443	46.81270171	20.63737397	14.19820574	15.7315175	24.14663084
1425185_at	Pppde1			PPPDE peptidase domain containing 1	1015.715924	1136.506823	1183.615172	1112.153825	1212.812346	1196.503897	894.3449017	782.1644334	487.6450155	575.2194905	586.2257379	399.6458021
1425202_a_at	Ank3			"ankyrin 3, epithelial"	14.95786156	14.62249092	16.81048057	16.45026663	39.73944999	47.2264582	61.6611146	43.39488588	44.64630112	33.43938856	45.50056327	61.91205486
1425219_x_at	Gngt1			"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"	24.11396318	21.66808875	21.60949945	22.75028163	28.23349722	49.41760285	57.35299316	28.65709199	24.16298127	19.39138239	21.13214323	21.66808875
1425222_x_at	D630002G06Rik			RIKEN cDNA D630002G06 gene	15.6730586	15.72087241	15.75816175	20.35986725	36.54003853	54.88425062	22.71950307	24.67537321	20.44272515	20.58157167	19.33894918	27.1465191
1425272_at	Emp2			epithelial membrane protein 2	7.42596299	10.35366983	7.072722339	10.3712057	5.798358484	9.101063598	6.558559159	10.40988924	19.97761564	15.89206148	14.831833	14.69194123
1425326_at	Acly			ATP citrate lyase	562.1321913	614.6715387	485.0114513	918.8910464	2230.33836	2263.800721	2351.260629	1633.587628	1066.444928	734.9408717	806.9021927	609.6988967
1425328_at	Fam76a			"family with sequence similarity 76, member A"	473.3353138	480.4368912	438.1832799	410.0589455	482.3921098	499.6741418	398.5651823	481.7394878	588.6114821	595.8271277	601.5003952	684.0551108
1425331_at	Zfp106			zinc finger protein 106	300.3433165	294.305741	344.3505987	260.898303	265.5306105	253.0710093	316.627033	270.6112722	211.3708784	191.4806354	216.2919165	188.7780054
1425343_at	Hdhd3			haloacid dehalogenase-like hydrolase domain containing 3	186.6181264	185.9875835	244.152819	235.0710597	164.9872739	228.4821262	184.3581248	186.6181264	48.35868553	127.3949309	122.6562181	102.168361
1425347_a_at	Zfp318			zinc finger protein 318	129.832505	124.2439033	113.9321617	108.8068066	62.75592143	88.15155189	89.29260224	73.08007705	186.2395445	160.3627567	208.2465	119.5414542
1425392_a_at	Nr1i3			"nuclear receptor subfamily 1, group I, member 3"	673.031981	623.8936217	669.3972203	658.6102935	793.8994574	1148.882571	835.8100234	1164.541938	725.0582659	933.9409333	1424.818561	1360.721638
1425458_a_at	Grb10			growth factor receptor bound protein 10	89.11145935	103.5609244	67.79034054	63.35346241	41.78072509	33.1464222	36.6639181	25.66340378	33.48468957	40.7473071	27.92936636	31.97834649
1425476_at	Col4a5			"collagen, type IV, alpha 5"	52.16745418	34.42700445	26.4213598	39.36463306	47.99994801	50.73955857	28.94954463	64.87232544	64.13009717	105.0435486	68.11231442	85.56478821
1425484_at	Tox			thymocyte selection-associated high mobility group box	40.6646453	33.12399293	41.44272247	41.47078462	52.91430668	45.40825883	46.46543271	61.36963615	46.59141328	67.19642149	69.79249489	78.35710482
1425496_at	Abca3			"ATP-binding cassette, sub-family A (ABC1), member 3"	53.34587038	58.01678469	59.8516997	54.36659005	76.99012794	84.64308544	95.41683153	71.32075153	64.43468653	75.49353776	76.88596899	72.73462005
1425518_at	Rapgef4			Rap guanine nucleotide exchange factor (GEF) 4	3997.393134	2468.692191	2807.515223	1729.164467	2815.127169	1911.369027	2159.036443	2539.883977	4897.44135	5714.726543	4371.007081	5031.856276
1425522_at	Rbm25			RNA binding motif protein 25	18.25765645	34.24107878	26.96338441	28.11906197	16.06511469	18.10995351	27.98614027	26.47506828	48.62126841	33.37155193	49.35074641	35.15705178
1425532_a_at	Bin1			bridging integrator 1	47.16256614	46.84440005	47.38656729	33.25879659	67.83624344	65.53436344	96.12994898	74.93350673	48.09752074	47.35450212	46.78102486	47.25843667
1425603_at	Tmem176a			transmembrane protein 176A	1271.6624	1477.863061	1465.907271	1551.673581	1743.267356	2042.462323	1813.069797	1791.112983	1155.12089	1285.509895	1308.334414	1662.592335
1425626_at	Gstm1			"glutathione S-transferase, mu 1"	43.68962295	61.74464814	75.08582913	84.81514516	182.1254925	218.7952337	140.5330478	189.4180085	344.3505987	419.0380671	188.7780054	209.235578
1425627_x_at	Gstm1			"glutathione S-transferase, mu 1"	1990.595511	2081.542789	2557.134801	3132.896188	5776.955835	5384.255848	4509.250306	5457.643713	7707.831831	8496.979566	7020.430328	5630.254338
1425654_a_at	Lima1			LIM domain and actin binding 1	57.82075833	66.56263426	61.4943864	58.09538118	59.64947355	58.80755839	70.36171537	59.81119968	90.44842262	80.72596842	104.12325	86.84853982
1425676_a_at	Elovl1			"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1"	286.0564868	375.5169906	292.7163204	227.0944185	370.4674873	360.0834544	275.7891472	217.9084188	148.6546017	132.2271845	212.0874767	165.0989918
1425705_a_at	Ero1lb			ERO1-like beta (S. cerevisiae)	304.0251525	388.9701472	475.2616314	293.5099548	187.7584953	195.5411083	274.2997268	244.4835776	330.1979836	276.5368874	285.2830061	280.3061087
1425723_at	Nr1i2			"nuclear receptor subfamily 1, group I, member 2"	101.8231558	67.51557457	80.34436845	64.3039715	130.802835	116.1907624	106.2593007	89.4135687	106.6195453	131.7804171	151.1916207	164.6525734
1425742_a_at	Tsc22d1			"TSC22 domain family, member 1"	6963.635625	4068.367754	6805.200157	8125.727395	2498.9553	3650.768264	5072.895583	1791.112983	1487.900668	2900.233074	3812.401584	2279.176411
1425745_a_at	Tacc2			"transforming, acidic coiled-coil containing protein 2"	286.0564868	283.3584421	210.0870973	164.6525734	160.145804	167.4626225	214.5421327	210.3717065	56.42878475	124.5807627	171.4774431	127.2225799
1425752_at	BC014805			cDNA sequence BC014805	7.027386662	5.691421639	4.45754697	5.745613461	23.06036991	37.13850278	7.718081017	12.1759044	7.539928178	7.491597748	6.60533995	7.261922648
1425799_at	Fmo4			flavin containing monooxygenase 4	9.165979525	6.536399189	9.246993503	9.452675017	17.51913179	21.40568168	9.58151578	16.56199647	9.32241104	10.83037821	16.06511469	9.702256448
1425824_a_at	Pcsk4			proprotein convertase subtilisin/kexin type 4	28.11906197	27.05479679	26.13674926	26.90868529	29.42368939	36.34270125	29.78438727	29.42368939	37.46675336	61.82829484	36.86299955	102.7231251
1425844_a_at	Rngtt			RNA guanylyltransferase and 5'-phosphatase	96.32535882	118.413956	110.2152226	91.30964238	105.8286134	102.9319373	94.32513227	125.0877651	58.29233854	90.93954861	96.58652337	67.79034054
1425853_s_at	Prlr			prolactin receptor	384.2596018	201.5890461	172.2918846	255.1350307	550.0868576	559.8537723	394.8059713	598.2519463	264.8126306	316.1986724	516.1758198	352.3676085
1425860_x_at	Cklf			chemokine-like factor	23.78970744	28.7153452	22.26279001	15.58841504	45.90272235	27.74095046	40.85778426	22.08268588	14.09765024	13.88456579	11.73887831	15.87593363
1425927_a_at	Atf5			activating transcription factor 5	2595.500194	2478.738957	2332.239124	2838.087059	4753.728356	3927.656727	3145.646046	4073.879239	2254.625153	2115.634952	2285.355885	1850.264273
1425964_x_at	Hspb1			heat shock protein 1	513.3881728	575.9987518	1442.285072	544.8985154	311.9468108	257.041835	530.3427551	416.2111704	137.335663	185.7359633	264.0965921	165.6587173
1426037_a_at	Rgs16			regulator of G-protein signaling 16	6.514314088	7.343484787	6.743127932	68.5749317	120.6796881	118.0138604	216.7315877	142.8347423	832.4223409	1669.358539	1615.990644	2743.639089
1426065_a_at	Trib3			tribbles homolog 3 (Drosophila)	40.19938606	16.43913519	30.2927036	38.23537022	42.58015732	42.09298199	42.43628806	59.93278199	128.3470432	291.9248318	135.3972557	137.335663
1426114_at	Hnrnpab			heterogeneous nuclear ribonucleoprotein A/B	9507.456713	13282.74433	11727.25817	9794.8827	14662.50266	15146.73004	10710.35553	9030.718122	7739.20012	7823.474484	4818.522078	6768.448152
1426215_at	Ddc			dopa decarboxylase	7242.4677	8225.338748	7760.183221	5927.479817	4897.44135	4185.690721	3911.737242	4670.797326	3720.62205	3796.949248	3626.139595	2769.763117
1426218_at	Glcci1			glucocorticoid induced transcript 1	66.60770588	55.40684017	58.41083336	80.78063043	68.5749317	57.39182865	72.68540251	73.22863191	117.6151168	88.15155189	109.0279857	94.13378011
1426242_at	Polr2a			polymerase (RNA) II (DNA directed) polypeptide A	191.0921892	213.0947977	186.9974777	186.6181264	222.6799918	217.1721528	198.7437422	193.9591969	94.70900424	192.1298009	173.9323905	149.1585766
1426259_at	Pank3			pantothenate kinase 3	88.21124198	134.6660325	101.2732521	132.2271845	148.1523294	217.0251983	90.93954861	193.0423319	237.7917229	228.9465775	244.6491251	232.8539024
1426264_at	Dlat			dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	855.2689621	813.4832048	752.0514219	1082.445092	1862.831219	1598.583214	1426.748796	1227.679915	788.5436868	783.2240471	973.9705737	907.7629996
1426265_x_at	Dlat			dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	831.2961674	733.9465796	727.0240983	927.6404209	1685.25361	1498.00646	1259.668262	1167.699331	777.9402945	750.017917	842.6268048	819.008364
1426287_at	Atxn7			ataxin 7	39.82023108	37.90038569	30.7471932	26.29646331	23.58128307	27.03648956	31.54833994	24.54211197	59.8922271	51.95601046	67.28745382	47.16256614
1426306_a_at	LOC100046560 /// Maged2			"similar to melanoma antigen family D, 2 /// melanoma antigen, family D, 2"	42.52255117	46.27710028	35.03826359	44.76734952	48.62126841	61.41119144	56.08605921	56.85051696	78.72926612	63.91341523	61.0795356	56.81204776
1426316_at	6330416G13Rik			RIKEN cDNA 6330416G13 gene	30.5604472	33.50736307	33.46203139	33.55275616	48.55548932	46.24578582	29.12644687	33.62096114	29.16590505	23.37468471	23.27994307	24.92719145
1426326_at	Zfp91			zinc finger protein 91	578.3428754	532.501074	553.8230349	557.5845882	399.6458021	508.5459675	465.7078047	411.170728	937.7417628	906.5348987	858.7496228	841.4868259
1426360_at	Zc3h11a			zinc finger CCCH type containing 11A	608.8740429	550.8320712	503.067917	501.0288958	511.3073218	577.5604428	611.3519581	497.6488761	1219.397798	945.3898891	1201.373266	814.5852466
1426382_at	Ppm1b			"protein phosphatase 1B, magnesium dependent, beta isoform"	2581.482996	2951.727348	2319.643688	2332.239124	2462.016986	2023.198111	2004.115583	2012.271675	1752.733126	1626.96641	1781.439941	1493.955935
1426383_at	Cry2			cryptochrome 2 (photolyase-like)	163.6525405	127.6538952	121.0888214	112.552409	171.826017	196.0712741	217.7609662	186.2395445	190.9628825	197.4029857	210.6567012	258.0879099
1426440_at	Dhrs7			dehydrogenase/reductase (SDR family) member 7	551.5782944	645.3707468	589.4088857	607.2276816	1259.668262	1164.541938	1134.969254	756.1349867	635.8311998	647.1205244	687.7694624	869.2768265
1426441_at	Slc11a2			"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2"	92.11668732	91.6192041	94.9657864	72.93182361	76.10925536	68.38950893	77.46059215	73.12956184	51.25736818	45.99603192	49.88814081	46.71773542
1426458_at	Slmap			sarcolemma associated protein	61.70286721	62.7134562	57.74253337	59.64947355	55.55706336	70.83961052	51.15338524	64.1735216	192.390083	147.8517811	172.5252918	171.5935558
1426460_a_at	Ugp2			UDP-glucose pyrophosphorylase 2	1491.934776	1308.334414	1158.25274	1547.477942	1481.869954	1644.682912	1708.223759	1438.385214	2386.537234	2376.864178	2310.241779	1752.733126
1426461_at	Ugp2			UDP-glucose pyrophosphorylase 2	2078.726704	1726.825097	1719.825982	2141.570016	1916.551274	2206.313185	2067.500381	1998.696567	3179.899886	3188.521469	2996.01292	2230.33836
1426471_at	Zfp52			zinc finger protein 52	19.33894918	18.19596772	20.45656756	19.96409734	19.9911431	18.69537332	21.01801747	20.09969303	9.610746124	14.62744075	17.13213224	13.19280734
1426487_a_at	Rbbp6			retinoblastoma binding protein 6	401.2722278	359.109809	369.465764	448.3848584	526.7649795	436.4072473	410.6144605	371.4719265	739.9325732	683.1296614	731.9620293	701.8788033
1426494_at	Rg9mtd3			RNA (guanine-9-) methyltransferase domain containing 3	64	76.99012794	69.27475571	64.43468653	67.33301624	82.32628669	64.13009717	66.06885503	31.84873272	48.26058298	48.19529186	41.13528939
