Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	D3T(fold-change)	C3(fold-change)
1451242_a_at	Ppp5c			"protein phosphatase 5, catalytic subunit"	0.001299870013	308.5864704	318.7775013	301.1576299	289.9555615	304.4370214	367.4703403	410.0590876	341.1028503	224.8002765	239.4067469	275.0435003	267.3340883	1.16790805991	0.826100515039
1417280_at	Slc17a1			"solute carrier family 17 (sodium phosphate), member 1"	0.003099690031	141.7751625	216.8783151	225.2572921	266.2506062	332.4406519	407.2926586	419.0382124	461.315194	247.3131257	337.4284949	263.3825582	266.9724386	1.90562258275	1.31162935533
1455339_at	Fkbp15			FK506 binding protein 15	0.001899810019	247.9837885	234.1183166	253.2423714	190.317709	336.0606933	458.2032877	387.918293	385.3015021	253.7572093	244.3181106	292.7162443	290.3483449	1.69336481565	1.16796378424
1456081_a_at	Aacs			acetoacetyl-CoA synthetase	0.002299770023	131.6021273	268.0588581	168.600032	351.8908035	441.1593342	435.8167998	377.5560434	713.3745808	125.3420775	123.3222238	162.7687576	241.1961385	2.13867615485	0.709262517963
1417370_at	Tff3			"trefoil factor 3, intestinal"	0.002099790021	126.8786047	97.37429008	119.5414386	73.52663218	33.68931057	30.37484202	30.0273031	23.56533034	1793.534772	225.5624331	833.55004	81.71556496	0.281933561311	7.03142916897
1450007_at	1500003O03Rik			RIKEN cDNA 1500003O03 gene	0.001299870013	417.9049393	400.7292476	375.516893	318.7775013	322.2487607	263.739345	346.2204184	299.5313088	159.1731294	185.1084572	212.6625226	145.6662659	0.814142748181	0.464404191864
1451956_a_at	Sigmar1			sigma non-opioid intracellular receptor 1	0.002799720028	284.5116662	228.4822054	210.2293082	179.3119714	523.2113401	463.8202506	337.8855867	285.6694599	164.0961977	135.7643608	218.0560185	180.8967903	1.78451402714	0.774278283091
1448559_at	Flot1			flotillin 1	0.003099690031	253.0709325	202.4094728	203.2331594	169.8600771	341.1028503	353.3230352	343.8846716	309.0044919	262.67025	295.9037152	268.7857791	201.5889849	1.62606554328	1.24183135607
1418694_at	Kcmf1			potassium channel modulatory factor 1	0.000599940005999	305.6758996	315.3436342	295.9037152	266.2506062	233.9598242	245.1464399	237.9526976	203.2331594	252.899785	254.4451708	278.0385276	250.5144479	0.777816478158	0.875524697192
1435701_at	---			---	0.001399860014	361.0598023	284.1267786	286.4439388	303.2031644	255.4806118	214.1069772	231.5963972	188.9057755	257.0417682	253.0709325	237.9526976	261.2517698	0.720817526409	0.817370939177
1430359_a_at	Nadsyn1			NAD synthetase 1	0.001399860014	203.0957162	199.9582506	138.4557347	222.3787309	323.9986519	330.198098	289.9555615	265.1713316	207.1218577	240.2184248	284.8970751	252.557662	1.58311553325	1.28918697788
1439196_at	Hook3			hook homolog 3 (Drosophila)	0.001899810019	201.3162752	169.4008144	171.9423358	229.1016438	246.3107869	211.3709058	218.0560185	219.9832702	338.3432977	287.2207164	357.6543058	300.7502236	1.16061954554	1.66368659258
1444458_at	---			---	0.001599840016	215.9993259	220.1322943	150.3751118	209.0940212	252.2160018	240.0559692	343.4194642	270.6112487	221.477449	251.3637851	244.9804817	224.8002765	1.39052493283	1.18479273493
1433496_at	Glt25d1			glycosyltransferase 25 domain containing 1	0.001599840016	168.1441761	224.9525639	236.1875322	239.4067469	164.4298028	159.0654834	205.1682956	184.4829912	311.524755	278.0385276	337.4284949	325.7578196	0.820943876845	1.44211183212
1448892_at	Dock7			dedicator of cytokinesis 7	0.000299970003	212.23106	161.2335315	154.8163467	194.8803744	307.335796	313.6407055	260.5454048	265.5305415	206.8416631	250.3448557	222.6799725	234.1183166	1.58616401046	1.26387403747
1460674_at	Paqr7			progestin and adipoQ receptor family member VII	0.003199680032	254.1009572	300.7502236	361.0598023	276.5368635	195.4088503	347.159057	211.5139491	222.0778968	120.2719163	104.9724549	113.0104991	177.5005888	0.818618404137	0.432518252744
1456886_at	Zfp839			Zinc finger protein 839	0.003199680032	256.0	223.4349405	257.0417682	237.9526976	197.1359388	181.879105	175.1136822	170.6668442	196.8692532	220.2812668	222.6799725	253.0709325	0.743815370835	0.916332593441
1426555_at	Scpep1			serine carboxypeptidase 1	0.001199880012	193.3039088	166.107914	176.7810716	191.2216416	327.9704445	304.4370214	265.8904223	254.4451708	135.7643608	176.0645931	143.416082	173.8146651	1.58471270775	0.864788466366
1434853_x_at	Mkrn1			"makorin, ring finger protein, 1"	0.000399960004	133.4862193	118.7350447	92.5542286	163.9852222	420.7434494	425.3250452	291.1355087	195.4088503	137.2427377	164.4298028	181.5100977	167.576031	2.6193312786	1.27910558003
1423054_at	Wdr1			WD repeat domain 1	0.000199980002	164.6525448	160.6887369	125.2572239	149.2596088	264.8126077	297.9135638	231.1265204	231.4396121	195.4088503	224.9525639	217.4662942	206.5618476	1.70922469729	1.40764880182
1430785_at	Sdr9c7			"4short chain dehydrogenase/reductase family 9C, member 7"	0.003099690031	243.3279103	315.7708092	319.2093278	244.3181106	97.96931175	95.74033838	193.1730467	171.9423358	195.012393	176.3030961	181.1419647	183.3625243	0.497783726753	0.655445245883
1416614_at	Eid1			EP300 interacting inhibitor of differentiation 1	0.000499950005	178.1023818	140.4379469	150.8849394	163.6525191	228.1729564	183.8596386	179.9199057	179.0693981	249.6679806	213.0948623	253.2423714	291.1355087	1.21789441106	1.59086409816
1420941_at	Rgs5			regulator of G-protein signaling 5	0.001199880012	182.3721977	94.5809023	152.1154625	125.1724279	92.86795749	93.37225368	103.9823604	104.9014639	394.2718776	375.516893	427.6343699	204.7520378	0.712910164196	2.52990161786
1438218_at	Zbtb24			zinc finger and BTB domain containing 24	0.002699730027	210.6567012	229.7227616	205.1682956	228.018647	183.4866131	178.2229109	185.9876479	125.4269015	190.8336796	156.9264794	195.8059778	200.0935704	0.770547114952	0.851291559065
1452768_at	Tex261			testis expressed gene 261	0.00199980002	212.9506023	178.5852354	174.286015	170.0901752	269.5144846	270.6112487	192.7811256	200.5003577	111.3399863	125.0877759	163.4311299	170.0901752	1.26836793151	0.774479891199
1421469_a_at	Stat5a			signal transducer and activator of transcription 5A	0.003099690031	315.3436342	186.3656288	205.1682956	198.6092492	155.026066	141.4875205	164.3186017	106.7639665	161.5613168	182.0023162	198.0722552	195.2765633	0.626840888029	0.813830135516
1451418_a_at	Spsb4			splA/ryanodine receptor domain and SOCS box containing 4	0.001299870013	275.0435003	207.4024318	210.6567012	206.9816413	107.5618751	116.1907976	174.286015	174.7585221	178.1023818	190.9628245	185.1084572	153.148667	0.636381754425	0.78584011571
1421987_at	Papss2			3'-phosphoadenosine 5'-phosphosulfate synthase 2	0.001099890011	149.8670069	113.6240955	111.4154118	107.0534886	221.0281022	336.9717878	234.594113	182.4957429	176.0645931	192.2598896	193.5657646	159.1731294	2.02317565822	1.49610625884
1454373_x_at	Ubc			ubiquitin C	0.002099790021	204.8907438	214.9782656	312.7926928	338.8016287	174.9952558	152.9414874	194.090541	130.0964694	131.335125	156.6082061	95.93491055	63.22494624	0.608629091443	0.417282771137
1417852_x_at	Clca1			chloride channel calcium activated 1	0.002299770023	130.5374543	150.782794	115.2508036	136.8716648	183.9841914	195.012393	164.7640861	131.958914	280.6859422	249.6679806	195.5410914	188.3950175	1.26671442565	1.71394229048
1455884_at	Dpp9			dipeptidylpeptidase 9	0.00299970003	164.7640861	187.8856405	162.9892495	186.4918793	160.3627219	163.7633829	148.0520852	160.0374793	179.5548734	197.9381651	196.2040484	191.0921892	0.900424279089	1.08924037481
1445583_x_at	---			---	0.000199980002	77.67061585	116.5058026	68.48214569	115.8765639	162.2187756	150.1716843	117.9340088	159.6046639	391.6119557	336.0606933	230.657597	163.4311299	1.55845280636	2.9634274148
1454983_at	B230380D07Rik			RIKEN cDNA B230380D07 gene	0.000299970003	152.424711	137.5217501	74.93350346	149.1585637	225.8679874	251.3637851	180.2856802	189.1618046	151.1915814	167.4625862	166.4454935	165.5466493	1.64711244538	1.26575397491
1455647_at	Ar			androgen receptor	0.002499750025	129.1313066	137.6148167	105.8286179	178.2229109	218.9433772	257.0417682	272.0807353	352.8450596	87.97270086	46.81269766	72.53794655	142.0633893	1.99875750396	0.634328655974
1429971_at	Txnrd2			thioredoxin reductase 2	0.00199980002	185.9876479	216.8783151	185.4846513	222.5293779	131.6021273	149.7656544	179.1907058	182.6192451	129.8325218	130.3608632	114.8613808	167.0098057	0.793184859396	0.668489266863
1420906_at	Cd2ap			CD2-associated protein	0.002799720028	159.1731294	140.6281888	135.6724516	152.6311905	137.8945855	123.8240721	140.5330844	136.3168412	228.6368286	209.2355236	200.3646238	215.1237501	0.915769496189	1.45103473649
1428432_at	Zcchc24			"zinc finger, CCHC domain containing 24"	0.000599940005999	128.2602221	181.2645508	132.7652707	136.9642914	90.75504887	128.347021	127.7403059	116.5058026	215.4153132	232.853862	278.0385276	209.0940212	0.799904550339	1.61483767575
1424383_at	Tmem51			transmembrane protein 51	0.000399960004	116.0335342	103.0016044	72.48889038	105.0435669	201.5889849	191.6102595	229.4119925	210.9420638	164.987281	184.3581007	200.0935704	125.6818925	2.10191984761	1.70241051365
1457264_at	Phf20l1			PHD finger protein 20-like 1	0.000799920007999	176.0645931	166.7838747	119.5414386	128.347021	119.8655276	116.3481935	82.10368103	79.80233196	278.4151678	215.1237501	214.6874429	190.7044899	0.673937442581	1.5217109495
1437849_x_at	Armcx2			"armadillo repeat containing, X-linked 2"	0.000199980002	185.735915	192.7811256	198.0722552	184.6078383	134.5749426	116.8216616	115.0169758	129.7446284	171.7097321	147.7517082	137.8012343	139.0192638	0.651813027366	0.783347587225
1437863_at	Bche			butyrylcholinesterase	0.000399960004	137.8945855	103.841693	74.57928186	130.6258849	159.3887506	141.6791842	166.107914	174.8767883	183.2383923	194.6167401	168.8284232	197.804303	1.43654754758	1.66573913987
1426383_at	Cry2			cryptochrome 2 (photolyase-like)	0.001199880012	150.9870494	124.7495672	121.5815916	107.7805467	162.9892495	190.0602471	198.7437938	170.320585	155.4463574	149.2596088	153.5638686	145.7649452	1.42964889221	1.19587461687
1424118_a_at	Spc25			"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)"	0.002699730027	100.3180917	187.1241561	178.3436452	111.7174702	271.7126644	238.1138949	233.0116052	150.0700217	106.9085925	98.36798875	62.67103873	69.98170941	1.54615235702	0.585155604147
1421156_a_at	Dsc2			desmocollin 2	0.001099890011	124.0758046	116.9799121	88.21126491	116.426931	167.1229438	192.5203312	208.1056033	159.3887506	146.9538148	161.8896564	163.3206042	142.6415031	1.6314730992	1.37943454264
1439465_x_at	Agbl5			ATP/GTP binding protein-like 5	0.000199980002	108.2192247	118.8153975	92.93086942	200.0935704	258.0879546	263.739345	315.3436342	215.5610935	53.78093753	55.0703167	51.08419153	53.78093753	2.02425475139	0.410946369168
1418052_at	Mvk			mevalonate kinase	0.002099790021	128.2602221	71.90244877	61.66111191	93.37225368	226.9407696	240.0559692	184.108701	291.9248065	81.4394549	139.9634188	139.3961591	114.8613808	2.65495712086	1.33914899035
1453048_at	Nhlrc2			NHL repeat containing 2	0.003099690031	132.8552105	122.1590553	130.6258849	127.6539173	177.2604659	184.3581007	169.2861342	170.0901752	133.0351805	130.5374543	132.5856658	133.3056391	1.36567889579	1.03150215969
1428636_at	Steap2			six transmembrane epithelial antigen of prostate 2	0.002599740026	81.49462477	92.42895711	64.91626092	129.1313066	250.0061891	178.5852354	211.9439537	145.4692085	131.7803999	105.4710319	156.8203528	163.9852222	2.13604949187	1.51657815486
1455214_at	Mitf			microphthalmia-associated transcription factor	0.000899910008999	176.4225298	178.1023818	195.2765633	150.9870494	94.8373207	102.9319462	106.7639665	103.841693	168.7142474	132.1376699	172.4086084	123.4057665	0.582736320929	0.851421322568
1459917_at	Ggnbp2			gametogenetin binding protein 2	0.002799720028	113.8550916	115.3287985	115.8765639	135.8563322	113.7010684	123.572936	90.0208948	112.096234	179.7981043	174.8767883	213.962032	214.2518721	0.913653142931	1.62790906694
1429772_at	Plxna2			plexin A2	0.001399860014	135.2141195	151.1915814	155.9733784	134.3019089	84.75772738	143.9997004	74.73090042	67.01471452	187.7584465	165.099049	194.8803744	170.435966	0.642474869644	1.24535722626
1457552_at	Zfp295			zinc finger protein 295	0.000899910008999	131.335125	190.1888686	235.8680176	149.7656544	95.28775984	89.65598571	119.2989884	122.6562552	145.2724177	125.51187	121.6639551	130.9800249	0.603682898336	0.740186090263
1423627_at	Nqo1			"NAD(P)H dehydrogenase, quinone 1"	0.000199980002	50.46555099	30.80970578	39.79328236	36.46592285	236.6676979	188.5226427	202.9582254	438.1833938	77.19887936	74.32728471	125.7669466	155.6570381	6.76888057634	2.74828849084
1431830_at	Zfp329			zinc finger protein 329	0.001399860014	136.1324317	160.5799546	195.8059778	161.9993259	97.70442515	92.36644899	117.5355196	128.0	154.2932352	120.2719163	130.0083973	135.9482717	0.665537999042	0.825832255962
1417612_at	Ier5			immediate early response 5	0.000199980002	138.6432915	99.17028523	109.1757022	98.10202422	84.87260184	91.68126213	88.03229657	85.68067852	206.2824106	198.8782918	166.4454935	248.3197156	0.786955028285	1.84215217349
1451456_at	Hjurp			Holliday junction recognition protein	0.000399960004	110.0661472	59.85168671	62.33255739	81.4394549	116.8216616	118.5743377	116.9799121	84.87260184	157.9923616	215.2694823	238.7594458	249.4991344	1.39388800287	2.74640838566
1427320_at	Copg2as2			"coatomer protein complex, subunit gamma 2, antisense 2"	0.000199980002	102.7926998	99.03612761	54.55089646	108.8068066	166.2203259	206.9816413	152.3216287	204.8907438	116.2694286	122.24181	132.1376699	146.0612832	2.00011303473	1.41492127608
1445881_at	2310035P21Rik			RIKEN cDNA 2310035P21 gene	0.002299770023	89.35304564	111.6418402	83.11016297	100.8627741	110.9637778	107.125936	109.0280092	116.2694286	154.8163467	166.7838747	251.8748039	122.4902409	1.15175119897	1.80785308481
1452030_a_at	Hnrnpr			heterogeneous nuclear ribonucleoprotein R	0.002399760024	90.32603652	107.853561	88.69021262	91.49525366	69.32164573	84.93003857	85.39122987	107.125936	200.9079719	180.0417896	222.8308235	170.5514251	0.916492782625	2.04652089789
1457760_at	A930004J17Rik			RIKEN cDNA A930004J17 gene	0.000399960004	76.31559526	68.02018383	99.43914592	92.30391917	111.9445902	137.9879044	118.7350447	114.0093235	137.9879044	157.1390573	169.6302903	173.5795285	1.43620126991	1.8993661504
1435991_at	Nr3c2			"nuclear receptor subfamily 3, group C, member 2"	0.00299970003	125.596809	117.5355196	106.11553	126.7069632	144.7815544	143.2219694	129.0439773	128.8694066	109.9171734	101.5478581	104.7595531	118.1737669	1.1469931235	0.912688204013
1418470_at	Yes1			Yamaguchi sarcoma viral (v-yes) oncogene homolog 1	0.000299970003	107.4891328	133.3958524	100.0467852	117.2177305	68.85402083	87.08401384	99.6413042	105.9719769	159.6046639	160.4713571	141.2961161	148.9567819	0.789155756057	1.33216104743
1418210_at	Pfn2			profilin 2	0.00299970003	200.6361835	127.5674987	112.6286461	130.8914453	87.49762788	77.40817334	95.99990014	91.12443126	116.3481935	104.193755	127.3087703	121.0888319	0.61573464123	0.820220484706
1417877_at	Eepd1			endonuclease/exonuclease/phosphatase family domain containing 1	0.000299970003	89.65598571	71.17605168	48.98465587	91.18609886	137.2427377	142.9314911	191.7400628	120.5164273	94.13380458	105.9719769	132.3167597	102.7926998	1.96819011122	1.44588439833
1440771_at	Zkscan1			zinc finger with KRAB and SCAN domains 1	0.001199880012	96.26016559	97.04527051	97.37429008	100.6581376	97.30837007	96.26016559	35.66037576	86.55510459	135.4889138	147.9518576	131.5131271	178.7060913	0.806934481013	1.51700115104
1439424_x_at	Herpud2			HERPUD family member 2	0.001499850015	59.97336429	63.78374936	55.44436743	94.5809023	226.4803384	180.2856802	136.2246525	105.6854529	90.81652944	88.87051849	95.1588545	95.99990014	2.3693128681	1.35452762881
1438012_at	Ppm1l			protein phosphatase 1 (formerly 2C)-like	0.000199980002	92.36644899	70.83959211	88.45041458	80.61676575	99.6413042	102.4453719	96.06493375	92.67960562	139.3017913	136.4091869	139.868764	106.4753011	1.17623446689	1.57116195236
1451321_a_at	Rbm43			RNA binding motif protein 43	0.000799920007999	73.52663218	75.23843838	53.74456641	74.73090042	100.6581376	117.9340088	188.1401566	127.481227	73.67611072	87.20198073	97.37429008	86.3210794	1.92689544981	1.24286824782
1442881_at	---			---	0.001199880012	35.03825448	65.57872738	19.37825825	11.51068671	116.9799121	185.2337276	140.9140838	200.6361835	103.7714667	118.5743377	59.04688305	89.83825498	4.89532238255	2.82292176031
1434208_at	Rnf169			ring finger protein 169	0.00199980002	76.41897489	92.61686379	91.43331361	76.47074372	72.9318457	76.31559526	59.36752236	86.26264214	117.5355196	108.1459629	153.667898	119.7844646	0.875163816906	1.48137353579
1420983_at	Pctp			phosphatidylcholine transfer protein	0.000199980002	77.77583104	76.99015126	77.14661761	86.08762729	129.3938286	175.5885548	111.2646889	89.41357645	54.1462305	58.7280162	76.73000799	59.24707395	1.59012669017	0.782550788819
1425060_s_at	Clip1			CAP-GLY domain containing linker protein 1	0.002799720028	89.71672174	64.47830885	72.09738359	102.7926998	54.51400462	70.40934419	74.42797091	57.78163011	104.9014639	121.8287652	118.8958872	115.4069262	0.781356976984	1.4009538047
1451800_at	Gcc2			GRIP and coiled-coil domain containing 2	0.002499750025	63.01131444	72.1950491	64.0	51.18800944	49.15073208	59.93276379	57.4306904	55.03307358	125.4269015	132.4063038	117.2177305	95.35224493	0.884793285142	1.87864916904
1416410_at	Pafah1b3			"platelet-activating factor acetylhydrolase, isoform 1b, subunit 3"	0.000499950005	61.91203606	61.91203606	59.52847373	62.0379023	96.52113665	134.2109898	102.9319462	73.72602143	69.98170941	83.27912469	65.57872738	63.6112927	1.66017095266	1.15102627796
1436438_s_at	Dcaf5			DDB1 and CUL4 associated factor 5	0.001299870013	107.4163653	95.93491055	84.75772738	80.94482818	88.87051849	78.99618078	74.47839096	74.37763655	58.64852825	70.83959211	59.36752236	55.33187856	0.858201974411	0.661658274477
1445843_at	Chd2			chromodomain helicase DNA binding protein 2	0.002899710029	60.09528924	34.38043754	56.50524953	59.16692448	71.22426877	42.46501928	73.67611072	64.39108256	78.78259319	92.49157165	162.9892495	119.0569475	1.19799665085	2.15714913228
1435234_at	Ncoa2			nuclear receptor coactivator 2	0.000899910008999	87.14300752	100.5219672	72.58708623	88.09193266	67.28747131	68.90061714	81.16427781	71.17605168	64.04335579	67.79034933	52.48622746	53.56296802	0.82828589909	0.682896518854
1451903_at	Kynu			kynureninase (L-kynurenine hydrolase)	0.001499850015	64.69691431	131.6912791	90.08181559	77.30345552	54.92141917	39.33800802	58.76775982	33.25879513	88.7502944	61.87016602	59.28716885	58.76775982	0.512093377635	0.73857885551
1454799_at	Agpat9			1-acylglycerol-3-phosphate O-acyltransferase 9	0.002899710029	22.42918043	23.70933018	49.55157468	23.37468471	70.02911741	136.2246525	142.7381333	125.51187	46.37116283	80.78065842	54.80999128	26.98163746	3.98525754688	1.75487215899
1439251_at	Gm3932			predicted gene 3932	0.002299770023	42.58014625	48.48978662	54.07298145	57.27541096	86.78976425	109.8428383	78.41017638	70.88758127	65.1804316	69.27476468	54.182911	49.65231229	1.70898736427	1.17721762217
1437581_at	Zfp800			zinc finger protein 800	0.002799720028	13.66082777	26.33208765	26.45715448	30.83055595	17.21350521	19.19548357	15.28022625	13.0154023	168.0303466	155.3412317	144.487913	135.3056244	0.665133645725	6.20025940859
1431972_a_at	Gcap14			granule cell antiserum positive 14	0.000399960004	68.1584206	68.62136886	84.4142116	67.33300747	44.94952609	43.68963052	58.13471429	45.37752443	58.2134655	59.00695066	59.00695066	51.2920739	0.665973685822	0.78855508841
1430863_at	4933411B09Rik			RIKEN cDNA 4933411B09 gene	0.000199980002	56.0101738	85.16029251	88.39053582	63.31059284	54.5878511	51.64046191	53.70818265	51.18800944	38.13199217	49.38417829	46.59140721	50.91158233	0.720877369899	0.631741565852
1430034_at	Cct4			"chaperonin containing Tcp1, subunit 4 (delta)"	0.002399760024	64.56565331	63.31059284	66.69792619	72.04857543	55.36936226	52.6641753	51.3268209	52.77124078	49.15073208	48.95149446	53.20160998	48.9183894	0.795624533219	0.750957026715
1437127_at	A630033E08Rik			RIKEN cDNA A630033E08 gene	0.001399860014	50.87711643	37.61921919	31.82719258	42.46501928	44.85836087	47.19450543	54.84712144	60.54441594	69.36860658	87.32010742	81.88169147	69.36860658	1.27431816852	1.89165034529
1439158_at	Tlk1			tousled-like kinase 1	0.000499950005	48.03246687	43.98635043	53.41814601	50.09115596	37.54292107	45.34683639	33.62095967	42.52254381	74.83213337	89.11145546	77.09444467	69.13421586	0.813352378848	1.58633065422
1425075_at	Gatad2b			GATA zinc finger domain containing 2B	0.000199980002	53.92678048	61.61941155	53.74456641	61.36963084	27.98614754	21.83002685	30.581134	18.15905221	61.91203606	61.82828143	105.3997036	92.86795749	0.427279087266	1.39602633805
1438231_at	Foxp2			forkhead box P2	0.002499750025	51.18800944	51.2920739	31.3779675	55.51947421	62.45927854	58.17409673	95.09443429	67.88218038	50.56811164	26.34992591	42.98558395	51.11876227	1.49759053966	0.903076453897
1429104_at	Limd2			LIM domain containing 2	0.001099890011	51.74541032	31.71965116	42.26428094	33.82640609	68.48214569	71.51410931	53.92678048	61.41120472	52.48622746	52.59293117	57.89909929	45.53137112	1.60028229998	1.30681364343
1423162_s_at	Spred1			"sprouty protein with EVH-1 domain 1, related sequence"	0.000699930006999	32.5902158	34.21791619	34.40370417	34.40370417	34.4969761	34.40370417	34.73128779	34.4969761	74.07619039	106.981016	99.37189692	64.43470328	1.01853330248	2.54295197844
1421035_a_at	Magi3			"membrane associated guanylate kinase, WW and PDZ domain containing 3"	0.000999900009999	53.5992534	55.97229508	40.28109509	53.56296802	20.58156811	47.41866035	35.03825448	36.96295007	61.0382206	67.46989446	61.91203606	61.70288325	0.688253138074	1.23944781032
1442222_at	Ifnar1			interferon (alpha and beta) receptor 1	0.000699930006999	36.88795741	38.18364703	36.96295007	36.07311241	45.13247528	41.27476225	37.46675173	43.39488212	54.99581754	70.21897344	65.49001244	50.70524206	1.12937348119	1.62996319164
1425951_a_at	Clec4n			"C-type lectin domain family 4, member n"	0.002299770023	37.16364236	25.11349648	31.27194398	22.06774026	35.87828437	43.71919707	40.00936982	25.43855822	87.97270086	68.02018383	83.50490283	55.48188888	1.25453550457	2.55135600981
1440315_at	Mbnl1			muscleblind-like 1 (Drosophila)	0.001299870013	33.94109019	47.83776226	49.25062064	37.16364236	32.30469614	31.63386656	46.33980281	29.42368429	68.43583239	58.92708517	51.46597311	60.0546062	0.830605042461	1.42029295451
1438269_at	Zbtb38			zinc finger and BTB domain containing 38	0.001899810019	33.07918993	42.81136707	48.16268776	48.72009361	35.34795874	31.10304667	40.60963063	27.29392555	60.91438258	65.97945701	58.52957915	50.70524206	0.777634806722	1.36669617562
1427473_at	Gstm3			"glutathione S-transferase, mu 3"	0.000699930006999	8.759563619	8.236274996	12.51008772	9.423924624	102.6536418	168.7142474	92.17905037	59.00695066	10.52680701	13.14823279	32.61229353	22.05281623	10.854238581	2.01234136865
1424687_at	Heatr6			HEAT repeat containing 6	0.000699930006999	21.87440697	25.23277549	45.53137112	38.10617774	17.98777702	19.6956483	22.70413236	12.97143333	78.46323972	72.24395649	91.86758508	92.49157165	0.56108563817	2.56275223909
1424117_at	BC056474			cDNA sequence BC056474	0.000199980002	26.45715448	32.81157633	30.95601803	28.94954965	43.74881394	38.26127381	43.04381365	35.08574278	48.88527285	54.69882738	91.06274225	56.77358739	1.34374312422	2.10968667788
1451633_a_at	Gngt1			"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"	0.002699730027	30.87232005	35.18086378	26.60080499	34.82544783	76.41897489	58.25290129	92.99382396	50.36316343	29.06735715	26.60080499	29.76423687	28.7153452	2.18097028726	0.895420839703
1418078_at	Psme3			"proteaseome (prosome, macropain) 28 subunit, 3"	0.003099690031	24.55872912	29.40378556	31.01895115	38.33903183	38.88791552	35.63623456	43.3361775	31.84873133	40.33566119	51.01508481	59.68986145	61.53601012	1.21398357735	1.72377359485
1455933_at	---			---	0.001199880012	27.7597371	32.52411735	33.07918993	32.96741812	34.96719099	35.41979605	38.13199217	39.28476431	39.2581967	50.53391329	39.12554654	39.36462965	1.16997706329	1.33208002923
1437064_at	Ar			androgen receptor	0.000199980002	26.78148401	23.69327954	23.10723928	36.21990859	64.13011104	63.7406135	60.0546062	79.85639279	15.57786915	9.801272048	14.61260007	22.55096085	2.4387710566	0.569595750285
1456321_at	Nipal1			NIPA-like domain containing 1	0.001199880012	21.23250964	7.647875299	10.5875509	10.60189315	71.41736498	67.33300747	63.95667357	69.5566719	10.60189315	27.74094444	16.26205867	21.27567501	5.43768020418	1.51549491584
1426287_at	Atxn7			ataxin 7	0.000199980002	34.40370417	35.37188013	30.2926944	30.31321571	23.45393358	24.54212047	28.06202082	21.33335552	37.16364236	38.13199217	42.03604403	36.14642345	0.746972803393	1.17714636348
1436257_at	Ss18			"synovial sarcoma translocation, Chromosome 18"	0.000599940005999	28.32922049	30.04764462	32.67857118	32.39227745	15.45707036	27.72218372	19.74904519	28.67649906	43.77842054	36.29354311	33.43939869	49.25062064	0.74205342128	1.31846899427
1452361_at	Rnf20			ring finger protein 20	0.000199980002	20.19516461	42.03604403	20.27734695	20.26361968	12.21305314	20.01822289	8.606752604	9.376204266	52.41522406	59.08688343	62.29040295	49.71957296	0.488597548588	2.17483071476
1441370_at	Tmcc1			Transmembrane and coiled coil domains 1	0.000199980002	29.2054154	27.72218372	28.19530414	25.14751606	21.65341998	14.8720436	10.44871773	9.748336149	72.78387717	44.34510631	41.41467035	42.78238482	0.514394683622	1.82574837288
1457814_at	---			---	0.000799920007999	23.50161508	28.54094107	21.71213965	22.5204539	18.92456193	18.67007736	21.68276745	20.1133014	23.01358762	48.98465587	46.05835563	41.47077203	0.824623055767	1.65699426744
1423259_at	Id4 /// LOC100045546			inhibitor of DNA binding 4 /// similar to Id4	0.001699830017	31.80564635	32.19554128	33.37155482	29.10673275	16.30614676	14.62743599	21.43468038	21.33335552	23.64522557	21.20378629	22.32315443	26.08372483	0.582716037788	0.737320351563
1420014_at	Lss			Lanosterol synthase	0.000699930006999	18.03655621	18.0243459	15.90282318	18.06098912	42.32153354	31.20849757	20.19516461	55.36936226	18.06098912	18.04876227	18.6827251	18.07321173	2.12917052552	1.04057101602
1460406_at	Pls1			plastin 1 (I-isoform)	0.002199780022	4.774570631	9.552371862	6.62100858	9.988811279	42.17856186	75.95484031	18.87338117	37.90039555	18.89894768	14.16940232	39.07261748	13.24201716	5.65370018038	2.7599198542
1425219_x_at	Gngt1			"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"	0.000999900009999	21.20378629	16.95905645	16.26205867	16.62939757	28.11907049	36.71358265	45.1019217	21.03224576	12.53127235	15.97835519	15.03908616	15.84372873	1.84319347992	0.835874018639
1442604_at	Ercc6			"excision repair cross-complementing rodent repair deficiency, complementation group 6"	0.000199980002	23.46980581	20.38744387	23.2957036	22.99802393	12.56099635	14.47477482	17.92701025	18.67007736	28.3867937	24.16298859	26.96339024	24.32709252	0.705847687394	1.15184846869
1418036_at	Prim2			"DNA primase, p58 subunit"	0.000599940005999	16.76502814	8.933218193	11.19562372	17.51912724	23.50161508	37.18881828	27.81617223	24.19572058	23.74144762	20.74943287	21.01802202	17.92701025	2.0712390748	1.53338203942
